"tool","cutting_depth_ai","tool_diameter_d","diameter_ae","feed_vel_f","revol_n","num_of_inserts_z","feet_per_insert_fz","cut_vel_vc","energy","time","distance"
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11742.7365029339,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5875.15588273415,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12083.0407976373,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12034.0242699112,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12074.0102324385,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12077.6747542322,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12075.9337958298,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12018.3474395981,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11968.6426881325,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11941.0036328746,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11641.9133738631,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5884.59292052162,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11956.5041128967,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11909.1237589849,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11956.2133982119,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11984.5117078395,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12095.9916971798,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12047.7077693558,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12028.3805501071,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11996.3833086487,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11718.6860392753,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5851.3675967006,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12065.1637853138,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11971.9162821016,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11995.9748768678,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12000.2134649638,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11979.4882701176,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12012.2204064005,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11971.8998451232,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11929.5104274987,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11654.3045101258,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5845.44985673657,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12031.2396645543,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11986.2890400703,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12019.4736301704,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12021.1075918452,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12020.6908128018,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12052.1871265334,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12023.5516104986,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11964.0234832656,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11700.2150743888,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5838.69896800067,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11981.2670418487,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11969.7609729505,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12015.0158287058,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12028.6803341041,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12026.0716099358,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12063.1188025971,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12015.1639776671,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11964.6997264989,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11695.4293381871,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5853.37720818015,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12087.3830343579,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12055.4054538068,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12072.6029805719,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12101.3907479141,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12087.035618076,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12103.3414502562,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12065.5267371618,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11998.3352435342,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11754.2862995298,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5869.6193436194,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12069.9401118743,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12043.3151823161,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12082.3609487545,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12096.0623430741,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12072.76964068,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12105.8227349523,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12075.3304980122,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12031.8721662928,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11772.8663169159,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5874.19414013036,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12151.4665409437,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12108.8833196614,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12118.8517216401,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12104.4413021111,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12089.9694301741,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12126.5920990042,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,12056.4093236414,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11985.5159915879,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11800.2686962402,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5817.77388956221,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5222.95397440512,10,0.158166666666667
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11660.5095384879,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11589.6927437025,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11618.3660592689,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11631.4254594259,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11611.4833251779,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11654.6164631897,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11652.8334189479,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11083.9449486961,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5821.25969528522,9.592,0.151713466666667
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11423.3907171102,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11609.4725685368,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11580.0677430413,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11596.5530160691,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11635.8585640315,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11605.1892317556,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11641.4781526586,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11657.6381216017,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11102.0578505169,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5917.05756728508,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11651.6373689175,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11599.8626251413,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11641.4205956397,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11644.7174791609,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11622.7755692971,9.592,0.151713466666667
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11664.5379067537,9.592,0.151713466666667
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11656.0569799319,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11102.7349077807,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5813.54192868662,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11573.0830573726,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11526.0471073697,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11568.7567287406,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11598.4150856609,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11582.6195770519,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11597.1863990206,9.592,0.151713466666667
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11606.746302036,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11059.453331068,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5765.24524771729,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11617.9556728949,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11571.1284642404,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11603.0489154835,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11606.1967164377,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11590.7309315934,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11639.4097010273,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11633.0701000778,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11104.6482842925,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5779.72244994481,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11648.9441143451,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11611.6884332827,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11620.7823456951,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11636.3926968465,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11608.9990327079,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11660.0186274759,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11636.052229718,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11122.4087844692,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5798.74239795496,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11738.8146187128,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11603.6680156117,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11607.5568695084,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11618.8459969652,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11632.0033981223,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11657.5313226329,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11658.0191706825,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11132.3461980985,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5791.35927882406,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11723.3081093458,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11645.7230322451,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11677.1051517473,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11672.8102575719,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11638.763756287,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11652.225131169,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11638.4488644349,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11126.775193758,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5784.99402901361,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11613.320835882,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11549.0440039387,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11583.1037596645,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11575.5237647153,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11593.3122730617,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11622.1536008548,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11628.1375946274,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11108.26460352,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5779.35014824308,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11590.8788184093,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11553.3068611829,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11597.7440715391,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11615.0745474296,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11610.3225452057,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11652.123156596,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11642.4782788725,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11121.3686925746,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5798.410710399,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11633.8501207088,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11587.7294997711,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11608.477087356,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11625.4112729382,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11621.5287887156,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11672.4933421409,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11659.0063321951,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11139.7613173682,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5808.99711793382,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11648.3371924818,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11618.115112506,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11629.7686589053,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11642.5961937274,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11628.5007028429,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11683.2991056147,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11669.9967978213,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11166.739881114,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5798.60034272516,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11568.4903659866,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11541.1107611215,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11571.4899535928,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11583.2359591459,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11594.577083379,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11631.3723588793,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11642.8935402318,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11107.9876169775,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5776.71625351426,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11575.7331279797,9.592,0.151713466666667
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11550.1455305751,9.592,0.151713466666667
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11601.0099221889,9.592,0.151713466666667
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11629.4975407412,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11610.8690126532,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11683.8601520273,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11691.5666804374,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11147.7932786363,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,5836.53075853486,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,8657.14433184194,7.256,0.114765733333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,7428.44814455284,6.504,0.1028716
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,7401.74735003299,6.472,0.102365466666667
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,7327.19498535033,6.432,0.1017328
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,7595.29189699485,6.6,0.10439
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,7544.90302864742,6.552,0.1036308
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,7675.26673547004,6.64,0.105022666666667
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,7429.56493641452,6.664,0.105402266666667
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,3914.84141468267,6.496,0.102745066666667
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11630.5258682847,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11599.5673298099,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11626.370325102,9.608,0.151966533333333
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11621.0168178093,9.592,0.151713466666667
"wsp1030",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,11610.8127341681,9.608,0.151966533333333
