filename,tool,cutting_depth_ap,tool_diameter_d,diameter_ae,feed_vel_f,revol_N,num_of_inserts_z,feet_per_insert_fz,cut_vel_vc,Power,Energy,time,distance
Trace_080807_164144R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1394.22723325702,13395.7352571335,9.608,0.151966533333333
Trace_080807_164203R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1387.17470376691,13327.9745537925,9.608,0.151966533333333
Trace_080807_164250R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1388.35835173777,13339.3470434965,9.608,0.151966533333333
Trace_080807_164309R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1385.84053862643,13315.1558951227,9.608,0.151966533333333
Trace_080807_164328R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1386.19047656608,13318.5180988469,9.608,0.151966533333333
Trace_080807_164348R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1390.0041642455799,13355.1600100715,9.608,0.151966533333333
Trace_080807_164408R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1385.85111719043,13315.2575339656,9.608,0.151966533333333
Trace_080807_164427R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1384.52175931322,13302.4850634814,9.608,0.151966533333333
Trace_080807_164446R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1345.37823362591,12872.5789393327,9.568,0.151333866666667
Trace_080807_164632R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1239.02747952133,11904.576023241,9.608,0.151966533333333
Trace_080807_164651R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1235.88461544225,11874.3793851691,9.608,0.151966533333333
Trace_080807_164711R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1239.37097363163,11907.8763146527,9.608,0.151966533333333
Trace_080807_164731R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1239.89733042664,11912.9335507391,9.608,0.151966533333333
Trace_080807_164750R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1239.28235781478,11907.0248938844,9.608,0.151966533333333
Trace_080807_164810R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1244.18032149844,11954.084528957,9.608,0.151966533333333
Trace_080807_164830R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1242.54161864724,11938.3398719627,9.608,0.151966533333333
Trace_080807_164849R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1241.88734882414,11932.0536475024,9.608,0.151966533333333
Trace_080807_164909R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1214.19058129032,11665.9431050374,9.608,0.151966533333333
Trace_080807_164928R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,611.7727566077,5877.91264548679,9.608,0.151966533333333
Trace_080807_165019R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1242.85987259105,11941.3976558548,9.608,0.151966533333333
Trace_080807_165038R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1238.73464524454,11901.7624715095,9.608,0.151966533333333
Trace_080807_165058R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1240.03953265349,11914.2998297347,9.608,0.151966533333333
Trace_080807_165117R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1238.82480811655,11902.6287563838,9.608,0.151966533333333
Trace_080807_165137R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1238.52088166493,11899.7086310367,9.608,0.151966533333333
Trace_080807_165156R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1241.69554414152,11930.2107881117,9.608,0.151966533333333
Trace_080807_165216R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1240.04714826223,11914.3730005035,9.608,0.151966533333333
Trace_080807_165237R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1239.26365768991,11906.8452230846,9.608,0.151966533333333
Trace_080807_165257R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1208.83114235172,11614.4496157153,9.608,0.151966533333333
Trace_080807_165316R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,615.192663704475,5910.77111287259,9.608,0.151966533333333
Trace_080807_165407R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1240.5618212487,11919.3179785575,9.608,0.151966533333333
Trace_080807_165426R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1233.89754324662,11855.2875955135,9.608,0.151966533333333
Trace_080807_165446R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1235.74822137357,11873.0689109573,9.608,0.151966533333333
Trace_080807_165506R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1236.48822255983,11880.1788423549,9.608,0.151966533333333
Trace_080807_165525R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1235.0583137565,11866.4402785725,9.608,0.151966533333333
Trace_080807_165546R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1241.98930942768,11933.0332849811,9.608,0.151966533333333
Trace_080807_165606R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1238.37034151925,11898.262241317,9.608,0.151966533333333
Trace_080807_165625R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1236.74697710718,11882.6649560458,9.608,0.151966533333333
Trace_080807_165645R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1206.59179677419,11592.9339834065,9.608,0.151966533333333
Trace_080807_165704R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,602.011016670135,5784.12184816666,9.608,0.151966533333333
Trace_080807_165813R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1239.01483454735,11904.4545303309,9.608,0.151966533333333
Trace_080807_165833R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1235.26225889698,11868.3997834822,9.608,0.151966533333333
Trace_080807_165852R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1236.0220932154,11875.7002716136,9.608,0.151966533333333
Trace_080807_165912R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1237.32318335068,11888.2011456333,9.608,0.151966533333333
Trace_080807_165931R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1237.2325135692,11887.3299903729,9.608,0.151966533333333
Trace_080807_165951R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1242.43549363163,11937.3202228127,9.608,0.151966533333333
Trace_080807_170010R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1242.05881729448,11933.7011165654,9.608,0.151966533333333
Trace_080807_170029R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1242.32647363163,11936.2727586527,9.608,0.151966533333333
Trace_080807_170048R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1211.71429311134,11642.1509282138,9.608,0.151966533333333
Trace_080807_170108R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,604.933042455775,5812.19667191509,9.608,0.151966533333333
Trace_080807_170231R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1234.68758056191,11862.8782740389,9.608,0.151966533333333
Trace_080807_170251R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1233.58482366285,11852.2829857527,9.608,0.151966533333333
Trace_080807_170310R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1235.75534586889,11873.1373631083,9.608,0.151966533333333
Trace_080807_170330R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1239.71594012487,11911.1907527198,9.608,0.151966533333333
Trace_080807_170349R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1238.66823627471,11901.1244141275,9.608,0.151966533333333
Trace_080807_170408R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1243.03127309053,11943.0444718538,9.608,0.151966533333333
Trace_080807_170428R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1239.98643257024,11913.7896441349,9.608,0.151966533333333
Trace_080807_170447R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1239.33048405827,11907.4872908319,9.608,0.151966533333333
Trace_080807_170507R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1208.40000651405,11610.307262587,9.608,0.151966533333333
Trace_080807_170527R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,602.371141623309,5787.58192871675,9.608,0.151966533333333
Trace_080807_170613R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1244.07593548387,11953.081588129,9.608,0.151966533333333
Trace_080807_170632R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1240.59469138398,11919.6337948172,9.608,0.151966533333333
Trace_080807_170652R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1244.35303115505,11955.7439233377,9.608,0.151966533333333
Trace_080807_170712R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1247.64605627471,11987.3833086875,9.608,0.151966533333333
Trace_080807_170731R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1248.26357540062,11993.3164324492,9.608,0.151966533333333
Trace_080807_170751R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1251.49423246618,12024.3565855351,9.608,0.151966533333333
Trace_080807_170810R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1248.12504024974,11991.9853867195,9.608,0.151966533333333
Trace_080807_170830R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1250.81409350676,12017.821810413,9.608,0.151966533333333
Trace_080807_170850R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1219.84963579605,11720.3153007284,9.608,0.151966533333333
Trace_080807_170910R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,611.338384973986,5873.73920283005,9.608,0.151966533333333
Trace_080807_171142R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1231.86093513007,11835.7198647297,9.608,0.151966533333333
Trace_080807_171202R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1230.30387868887,11820.7596664426,9.608,0.151966533333333
Trace_080807_171221R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1235.08683710718,11866.7143309258,9.608,0.151966533333333
Trace_080807_171241R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1237.4455055359,11889.3764171889,9.608,0.151966533333333
Trace_080807_171301R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1237.78861096774,11892.6729741781,9.608,0.151966533333333
Trace_080807_171320R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1241.83508736733,11931.5515194253,9.608,0.151966533333333
Trace_080807_171340R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1240.82337504683,11921.8309874499,9.608,0.151966533333333
Trace_080807_171400R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1239.95578345473,11913.4951674331,9.608,0.151966533333333
Trace_080807_171420R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1211.0933026847,11636.1844521946,9.608,0.151966533333333
Trace_080807_171440R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,604.038853194589,5803.60530149361,9.608,0.151966533333333
Trace_080807_171606R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1251.63917458897,12025.7491894508,9.608,0.151966533333333
Trace_080807_171626R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1244.0372126743,11952.7095393747,9.608,0.151966533333333
Trace_080807_171645R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1246.92139975026,11980.4208088005,9.608,0.151966533333333
Trace_080807_171705R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1249.27990208117,12003.0812991958,9.608,0.151966533333333
Trace_080807_171725R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1248.14712120708,11992.1975405576,9.608,0.151966533333333
Trace_080807_171745R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1251.68387691988,12026.1786894462,9.608,0.151966533333333
Trace_080807_171804R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1246.53225889698,11976.6819434822,9.608,0.151966533333333
Trace_080807_171824R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1244.16752909469,11953.9616195418,9.608,0.151966533333333
Trace_080807_171844R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1214.96177727367,11673.3527560455,9.608,0.151966533333333
Trace_080807_171904R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,606.149284849115,5823.8823288303,9.608,0.151966533333333
Trace_080807_171947R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1246.7239003538,11978.5232345993,9.608,0.151966533333333
Trace_080807_172007R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1243.84635240375,11950.8757538952,9.608,0.151966533333333
Trace_080807_172027R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1246.63925748179,11977.709985885,9.608,0.151966533333333
Trace_080807_172046R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1249.80861870968,12008.1612085626,9.608,0.151966533333333
Trace_080807_172106R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1250.5475821436,12015.2611692357,9.608,0.151966533333333
Trace_080807_172125R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1256.64497452653,12073.8449152509,9.608,0.151966533333333
Trace_080807_172145R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1253.91127829344,12047.5795618434,9.608,0.151966533333333
Trace_080807_172204R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1251.39818101977,12023.433723238,9.608,0.151966533333333
Trace_080807_172224R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1222.1832330281,11742.7365029339,9.608,0.151966533333333
Trace_080807_172244R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,611.485832924037,5875.15588273415,9.608,0.151966533333333
Trace_080807_172325R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1257.60208135276,12083.0407976373,9.608,0.151966533333333
Trace_080807_172344R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1252.50044441207,12034.0242699112,9.608,0.151966533333333
Trace_080807_172404R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1256.66218072841,12074.0102324385,9.608,0.151966533333333
Trace_080807_172424R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1257.04358391259,12077.6747542322,9.608,0.151966533333333
Trace_080807_172444R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1256.86238507804,12075.9337958298,9.608,0.151966533333333
Trace_080807_172503R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1250.86880095734,12018.3474395981,9.608,0.151966533333333
Trace_080807_172523R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1245.69553373569,11968.6426881325,9.608,0.151966533333333
Trace_080807_172542R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1242.81886270552,11941.0036328746,9.608,0.151966533333333
Trace_080807_172602R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1211.68956847034,11641.9133738631,9.608,0.151966533333333
Trace_080807_172621R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,612.468039188345,5884.59292052162,9.608,0.151966533333333
Trace_080807_172704R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1244.43215163371,11956.5041128967,9.608,0.151966533333333
Trace_080807_172723R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1239.50080755463,11909.1237589849,9.608,0.151966533333333
Trace_080807_172743R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1244.40189406868,11956.2133982119,9.608,0.151966533333333
Trace_080807_172803R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1247.34718024974,11984.5117078395,9.608,0.151966533333333
Trace_080807_172823R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1258.95001011446,12095.9916971798,9.608,0.151966533333333
Trace_080807_172843R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1253.92462212279,12047.7077693558,9.608,0.151966533333333
Trace_080807_172904R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1251.9130464308,12028.3805501071,9.608,0.151966533333333
Trace_080807_172923R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1248.58277567118,11996.3833086487,9.608,0.151966533333333
Trace_080807_172943R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1219.68006237253,11718.6860392753,9.608,0.151966533333333
Trace_080807_173003R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,609.009949698231,5851.3675967006,9.608,0.151966533333333
Trace_080807_173049R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1255.74144310094,12065.1637853138,9.608,0.151966533333333
Trace_080807_173109R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1246.03624917794,11971.9162821016,9.608,0.151966533333333
Trace_080807_173129R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1248.54026611863,11995.9748768678,9.608,0.151966533333333
Trace_080807_173148R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1248.98141808533,12000.2134649638,9.608,0.151966533333333
Trace_080807_173208R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1246.82434118626,11979.4882701176,9.608,0.151966533333333
Trace_080807_173227R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1250.23109975026,12012.2204064005,9.608,0.151966533333333
Trace_080807_173247R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1246.03453841831,11971.8998451232,9.608,0.151966533333333
Trace_080807_173307R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1241.62265065557,11929.5104274987,9.608,0.151966533333333
Trace_080807_173326R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1212.97923710718,11654.3045101258,9.608,0.151966533333333
Trace_080807_173346R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,608.394031716961,5845.44985673657,9.608,0.151966533333333
Trace_080807_173509R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1252.21062287201,12031.2396645543,9.608,0.151966533333333
Trace_080807_173529R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1247.53216486993,11986.2890400703,9.608,0.151966533333333
Trace_080807_173549R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1250.98601479709,12019.4736301704,9.608,0.151966533333333
Trace_080807_173609R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1251.15607741935,12021.1075918452,9.608,0.151966533333333
Trace_080807_173629R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1251.11269908429,12020.6908128018,9.608,0.151966533333333
Trace_080807_173649R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1254.39083331946,12052.1871265334,9.608,0.151966533333333
Trace_080807_173708R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1251.410450718,12023.5516104986,9.608,0.151966533333333
Trace_080807_173728R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1245.21476720083,11964.0234832656,9.608,0.151966533333333
Trace_080807_173748R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1217.75760557752,11700.2150743888,9.608,0.151966533333333
Trace_080807_173808R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,607.691399667014,5838.69896800067,9.608,0.151966533333333
Trace_080807_173955R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1247.00947562955,11981.2670418487,9.608,0.151966533333333
Trace_080807_174014R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1245.81192474506,11969.7609729505,9.608,0.151966533333333
Trace_080807_174034R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1250.52204711759,12015.0158287058,9.608,0.151966533333333
Trace_080807_174054R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1251.94424792924,12028.6803341041,9.608,0.151966533333333
Trace_080807_174114R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1251.67273209157,12026.0716099358,9.608,0.151966533333333
Trace_080807_174134R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1255.528601436,12063.1188025971,9.608,0.151966533333333
Trace_080807_174153R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1250.53746645161,12015.1639776671,9.608,0.151966533333333
Trace_080807_174213R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1245.28515055151,11964.6997264989,9.608,0.151966533333333
Trace_080807_174233R00R110R40R50R60.csv,wsp1030,0.002,0.04,0.03,0.0158166666666667,2108,3,1.5e-4,0.265,1217.25950647242,11695.4293381871,9.608,0.151966533333333
